receptor,rep,simID,y,family,label,traj_file,top_file,graph_file,scalar_file,tica_file,n_frames_total,traj_id,chunk_file,fold,split
G-protein_coupled_receptor_homolog_US28~4XT1_A,1,170,1.0,Chemokine,multi_state,G-protein_coupled_receptor_homolog_US28~4XT1_A~unknown~11586_trj_170.xtc,G-protein_coupled_receptor_homolog_US28~4XT1_A~unknown~11590_dyn_170.psf,G-protein_coupled_receptor_homolog_US28_4XT1_A_rep1_170.npy,G-protein_coupled_receptor_homolog_US28_4XT1_A_sim170_rep1.npy,G-protein_coupled_receptor_homolog_US28_4XT1_A_sim170_rep1.npy,2500,G-protein_coupled_receptor_homolog_US28_4XT1_A_rep1_170,G-protein_coupled_receptor_homolog_US28_4XT1_A_sim170_rep1.npy,0,train
C-X-C_chemokine_receptor_type_4~3ODU_A,1,101,1.0,Chemokine,multi_state,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10961_trj_101.xtc,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10966_dyn_101.psf,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_101.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim101_rep1.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim101_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_101,C-X-C_chemokine_receptor_type_4_3ODU_A_sim101_rep1.npy,0,test
C-X-C_chemokine_receptor_type_4~3ODU_A,1,103,0.0,Chemokine,single_state,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10981_trj_103.xtc,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10987_dyn_103.psf,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_103.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim103_rep1.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim103_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_103,C-X-C_chemokine_receptor_type_4_3ODU_A_sim103_rep1.npy,0,test
C-X-C_chemokine_receptor_type_4~4RWS,1,89,1.0,Chemokine,multi_state,C-X-C_chemokine_receptor_type_4~4RWS~unknown~10859_trj_89.xtc,C-X-C_chemokine_receptor_type_4~4RWS~unknown~10864_dyn_89.psf,C-X-C_chemokine_receptor_type_4_4RWS_rep1_89.npy,C-X-C_chemokine_receptor_type_4_4RWS_sim89_rep1.npy,C-X-C_chemokine_receptor_type_4_4RWS_sim89_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_4RWS_rep1_89,C-X-C_chemokine_receptor_type_4_4RWS_sim89_rep1.npy,0,test
C-C_chemokine_receptor_type_5~4MBS_A,1,119,1.0,Chemokine,multi_state,C-C_chemokine_receptor_type_5~4MBS_A~unknown~11150_trj_119.xtc,C-C_chemokine_receptor_type_5~4MBS_A~119~11154_dyn_119.psf,C-C_chemokine_receptor_type_5_4MBS_A_rep1_119.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim119_rep1.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim119_rep1.npy,2500,C-C_chemokine_receptor_type_5_4MBS_A_rep1_119,C-C_chemokine_receptor_type_5_4MBS_A_sim119_rep1.npy,1,train
C-C_chemokine_receptor_type_5~4MBS_A,1,67,0.0,Chemokine,single_state,C-C_chemokine_receptor_type_5~4MBS_A~unknown~10665_trj_67.xtc,C-C_chemokine_receptor_type_5~4MBS_A~unknown~10669_dyn_67.psf,C-C_chemokine_receptor_type_5_4MBS_A_rep1_67.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim67_rep1.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim67_rep1.npy,2500,C-C_chemokine_receptor_type_5_4MBS_A_rep1_67,C-C_chemokine_receptor_type_5_4MBS_A_sim67_rep1.npy,1,train
C-X-C_chemokine_receptor_type_4~3ODU_A,1,101,1.0,Chemokine,multi_state,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10961_trj_101.xtc,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10966_dyn_101.psf,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_101.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim101_rep1.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim101_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_101,C-X-C_chemokine_receptor_type_4_3ODU_A_sim101_rep1.npy,1,train
C-X-C_chemokine_receptor_type_4~3ODU_A,1,102,0.0,Chemokine,single_state,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10973_trj_102.xtc,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10977_dyn_102.psf,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_102.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim102_rep1.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim102_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_102,C-X-C_chemokine_receptor_type_4_3ODU_A_sim102_rep1.npy,1,train
C-X-C_chemokine_receptor_type_4~3ODU_A,1,103,0.0,Chemokine,single_state,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10981_trj_103.xtc,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10987_dyn_103.psf,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_103.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim103_rep1.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim103_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_103,C-X-C_chemokine_receptor_type_4_3ODU_A_sim103_rep1.npy,1,train
C-X-C_chemokine_receptor_type_4~4RWS,1,89,1.0,Chemokine,multi_state,C-X-C_chemokine_receptor_type_4~4RWS~unknown~10859_trj_89.xtc,C-X-C_chemokine_receptor_type_4~4RWS~unknown~10864_dyn_89.psf,C-X-C_chemokine_receptor_type_4_4RWS_rep1_89.npy,C-X-C_chemokine_receptor_type_4_4RWS_sim89_rep1.npy,C-X-C_chemokine_receptor_type_4_4RWS_sim89_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_4RWS_rep1_89,C-X-C_chemokine_receptor_type_4_4RWS_sim89_rep1.npy,1,train
C-X-C_chemokine_receptor_type_4~4RWS_A,1,98,0.0,Chemokine,single_state,C-X-C_chemokine_receptor_type_4~4RWS_A~unknown~10938_trj_98.xtc,C-X-C_chemokine_receptor_type_4~4RWS_A~unknown~10941_dyn_98.psf,C-X-C_chemokine_receptor_type_4_4RWS_A_rep1_98.npy,C-X-C_chemokine_receptor_type_4_4RWS_A_sim98_rep1.npy,C-X-C_chemokine_receptor_type_4_4RWS_A_sim98_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_4RWS_A_rep1_98,C-X-C_chemokine_receptor_type_4_4RWS_A_sim98_rep1.npy,1,train
C5a_anaphylatoxin_chemotactic_receptor_1~6C1R,2,1085,1.0,Chemokine,multi_state,C5a_anaphylatoxin_chemotactic_receptor_1~6C1R~unknown~18352_trj_1085.xtc,C5a_anaphylatoxin_chemotactic_receptor_1~6C1R~1085~18349_dyn_1085.psf,C5a_anaphylatoxin_chemotactic_receptor_1_6C1R_rep2_1085.npy,C5a_anaphylatoxin_chemotactic_receptor_1_6C1R_sim1085_rep2.npy,C5a_anaphylatoxin_chemotactic_receptor_1_6C1R_sim1085_rep2.npy,2500,C5a_anaphylatoxin_chemotactic_receptor_1_6C1R_rep2_1085,C5a_anaphylatoxin_chemotactic_receptor_1_6C1R_sim1085_rep2.npy,1,train
G-protein_coupled_receptor_homolog_US28~4XT1_A,1,170,1.0,Chemokine,multi_state,G-protein_coupled_receptor_homolog_US28~4XT1_A~unknown~11586_trj_170.xtc,G-protein_coupled_receptor_homolog_US28~4XT1_A~unknown~11590_dyn_170.psf,G-protein_coupled_receptor_homolog_US28_4XT1_A_rep1_170.npy,G-protein_coupled_receptor_homolog_US28_4XT1_A_sim170_rep1.npy,G-protein_coupled_receptor_homolog_US28_4XT1_A_sim170_rep1.npy,2500,G-protein_coupled_receptor_homolog_US28_4XT1_A_rep1_170,G-protein_coupled_receptor_homolog_US28_4XT1_A_sim170_rep1.npy,1,train
C-C_chemokine_receptor_type_5~4MBS_A,1,118,0.0,Chemokine,single_state,C-C_chemokine_receptor_type_5~4MBS_A~118~11127_trj_118.xtc,C-C_chemokine_receptor_type_5~4MBS_A~118~11148_dyn_118.psf,C-C_chemokine_receptor_type_5_4MBS_A_rep1_118.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim118_rep1.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim118_rep1.npy,2500,C-C_chemokine_receptor_type_5_4MBS_A_rep1_118,C-C_chemokine_receptor_type_5_4MBS_A_sim118_rep1.npy,1,test
C-X-C_chemokine_receptor_type_4~3OE0_A,1,104,1.0,Chemokine,multi_state,C-X-C_chemokine_receptor_type_4~3OE0_A~unknown~10989_trj_104.xtc,C-X-C_chemokine_receptor_type_4~3OE0_A~unknown~10994_dyn_104.psf,C-X-C_chemokine_receptor_type_4_3OE0_A_rep1_104.npy,C-X-C_chemokine_receptor_type_4_3OE0_A_sim104_rep1.npy,C-X-C_chemokine_receptor_type_4_3OE0_A_sim104_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_3OE0_A_rep1_104,C-X-C_chemokine_receptor_type_4_3OE0_A_sim104_rep1.npy,1,test
C-X-C_chemokine_receptor_type_4~4RWS,1,86,1.0,Chemokine,multi_state,C-X-C_chemokine_receptor_type_4~4RWS~unknown~10837_trj_86.xtc,C-X-C_chemokine_receptor_type_4~4RWS~86~10833_dyn_86.psf,C-X-C_chemokine_receptor_type_4_4RWS_rep1_86.npy,C-X-C_chemokine_receptor_type_4_4RWS_sim86_rep1.npy,C-X-C_chemokine_receptor_type_4_4RWS_sim86_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_4RWS_rep1_86,C-X-C_chemokine_receptor_type_4_4RWS_sim86_rep1.npy,1,test
C-C_chemokine_receptor_type_5~4MBS_A,1,118,0.0,Chemokine,single_state,C-C_chemokine_receptor_type_5~4MBS_A~118~11127_trj_118.xtc,C-C_chemokine_receptor_type_5~4MBS_A~118~11148_dyn_118.psf,C-C_chemokine_receptor_type_5_4MBS_A_rep1_118.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim118_rep1.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim118_rep1.npy,2500,C-C_chemokine_receptor_type_5_4MBS_A_rep1_118,C-C_chemokine_receptor_type_5_4MBS_A_sim118_rep1.npy,2,train
C-C_chemokine_receptor_type_5~4MBS_A,1,119,1.0,Chemokine,multi_state,C-C_chemokine_receptor_type_5~4MBS_A~unknown~11150_trj_119.xtc,C-C_chemokine_receptor_type_5~4MBS_A~119~11154_dyn_119.psf,C-C_chemokine_receptor_type_5_4MBS_A_rep1_119.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim119_rep1.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim119_rep1.npy,2500,C-C_chemokine_receptor_type_5_4MBS_A_rep1_119,C-C_chemokine_receptor_type_5_4MBS_A_sim119_rep1.npy,2,train
C-C_chemokine_receptor_type_5~4MBS_A,1,67,0.0,Chemokine,single_state,C-C_chemokine_receptor_type_5~4MBS_A~unknown~10665_trj_67.xtc,C-C_chemokine_receptor_type_5~4MBS_A~unknown~10669_dyn_67.psf,C-C_chemokine_receptor_type_5_4MBS_A_rep1_67.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim67_rep1.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim67_rep1.npy,2500,C-C_chemokine_receptor_type_5_4MBS_A_rep1_67,C-C_chemokine_receptor_type_5_4MBS_A_sim67_rep1.npy,2,train
C-X-C_chemokine_receptor_type_4~3ODU_A,1,101,1.0,Chemokine,multi_state,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10961_trj_101.xtc,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10966_dyn_101.psf,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_101.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim101_rep1.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim101_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_101,C-X-C_chemokine_receptor_type_4_3ODU_A_sim101_rep1.npy,2,train
C-X-C_chemokine_receptor_type_4~3ODU_A,1,103,0.0,Chemokine,single_state,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10981_trj_103.xtc,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10987_dyn_103.psf,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_103.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim103_rep1.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim103_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_103,C-X-C_chemokine_receptor_type_4_3ODU_A_sim103_rep1.npy,2,train
C-X-C_chemokine_receptor_type_4~3OE0_A,1,104,1.0,Chemokine,multi_state,C-X-C_chemokine_receptor_type_4~3OE0_A~unknown~10989_trj_104.xtc,C-X-C_chemokine_receptor_type_4~3OE0_A~unknown~10994_dyn_104.psf,C-X-C_chemokine_receptor_type_4_3OE0_A_rep1_104.npy,C-X-C_chemokine_receptor_type_4_3OE0_A_sim104_rep1.npy,C-X-C_chemokine_receptor_type_4_3OE0_A_sim104_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_3OE0_A_rep1_104,C-X-C_chemokine_receptor_type_4_3OE0_A_sim104_rep1.npy,2,train
C-X-C_chemokine_receptor_type_4~4RWS,1,86,1.0,Chemokine,multi_state,C-X-C_chemokine_receptor_type_4~4RWS~unknown~10837_trj_86.xtc,C-X-C_chemokine_receptor_type_4~4RWS~86~10833_dyn_86.psf,C-X-C_chemokine_receptor_type_4_4RWS_rep1_86.npy,C-X-C_chemokine_receptor_type_4_4RWS_sim86_rep1.npy,C-X-C_chemokine_receptor_type_4_4RWS_sim86_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_4RWS_rep1_86,C-X-C_chemokine_receptor_type_4_4RWS_sim86_rep1.npy,2,train
C-X-C_chemokine_receptor_type_4~4RWS,1,89,1.0,Chemokine,multi_state,C-X-C_chemokine_receptor_type_4~4RWS~unknown~10859_trj_89.xtc,C-X-C_chemokine_receptor_type_4~4RWS~unknown~10864_dyn_89.psf,C-X-C_chemokine_receptor_type_4_4RWS_rep1_89.npy,C-X-C_chemokine_receptor_type_4_4RWS_sim89_rep1.npy,C-X-C_chemokine_receptor_type_4_4RWS_sim89_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_4RWS_rep1_89,C-X-C_chemokine_receptor_type_4_4RWS_sim89_rep1.npy,2,train
C-X-C_chemokine_receptor_type_4~4RWS_A,1,98,0.0,Chemokine,single_state,C-X-C_chemokine_receptor_type_4~4RWS_A~unknown~10938_trj_98.xtc,C-X-C_chemokine_receptor_type_4~4RWS_A~unknown~10941_dyn_98.psf,C-X-C_chemokine_receptor_type_4_4RWS_A_rep1_98.npy,C-X-C_chemokine_receptor_type_4_4RWS_A_sim98_rep1.npy,C-X-C_chemokine_receptor_type_4_4RWS_A_sim98_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_4RWS_A_rep1_98,C-X-C_chemokine_receptor_type_4_4RWS_A_sim98_rep1.npy,2,train
C5a_anaphylatoxin_chemotactic_receptor_1~6C1R,2,1085,1.0,Chemokine,multi_state,C5a_anaphylatoxin_chemotactic_receptor_1~6C1R~unknown~18352_trj_1085.xtc,C5a_anaphylatoxin_chemotactic_receptor_1~6C1R~1085~18349_dyn_1085.psf,C5a_anaphylatoxin_chemotactic_receptor_1_6C1R_rep2_1085.npy,C5a_anaphylatoxin_chemotactic_receptor_1_6C1R_sim1085_rep2.npy,C5a_anaphylatoxin_chemotactic_receptor_1_6C1R_sim1085_rep2.npy,2500,C5a_anaphylatoxin_chemotactic_receptor_1_6C1R_rep2_1085,C5a_anaphylatoxin_chemotactic_receptor_1_6C1R_sim1085_rep2.npy,2,train
C-X-C_chemokine_receptor_type_4~3ODU_A,1,102,0.0,Chemokine,single_state,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10973_trj_102.xtc,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10977_dyn_102.psf,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_102.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim102_rep1.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim102_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_102,C-X-C_chemokine_receptor_type_4_3ODU_A_sim102_rep1.npy,2,test
G-protein_coupled_receptor_homolog_US28~4XT1_A,1,170,1.0,Chemokine,multi_state,G-protein_coupled_receptor_homolog_US28~4XT1_A~unknown~11586_trj_170.xtc,G-protein_coupled_receptor_homolog_US28~4XT1_A~unknown~11590_dyn_170.psf,G-protein_coupled_receptor_homolog_US28_4XT1_A_rep1_170.npy,G-protein_coupled_receptor_homolog_US28_4XT1_A_sim170_rep1.npy,G-protein_coupled_receptor_homolog_US28_4XT1_A_sim170_rep1.npy,2500,G-protein_coupled_receptor_homolog_US28_4XT1_A_rep1_170,G-protein_coupled_receptor_homolog_US28_4XT1_A_sim170_rep1.npy,2,test
C-C_chemokine_receptor_type_5~4MBS_A,1,118,0.0,Chemokine,single_state,C-C_chemokine_receptor_type_5~4MBS_A~118~11127_trj_118.xtc,C-C_chemokine_receptor_type_5~4MBS_A~118~11148_dyn_118.psf,C-C_chemokine_receptor_type_5_4MBS_A_rep1_118.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim118_rep1.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim118_rep1.npy,2500,C-C_chemokine_receptor_type_5_4MBS_A_rep1_118,C-C_chemokine_receptor_type_5_4MBS_A_sim118_rep1.npy,3,train
C-C_chemokine_receptor_type_5~4MBS_A,1,67,0.0,Chemokine,single_state,C-C_chemokine_receptor_type_5~4MBS_A~unknown~10665_trj_67.xtc,C-C_chemokine_receptor_type_5~4MBS_A~unknown~10669_dyn_67.psf,C-C_chemokine_receptor_type_5_4MBS_A_rep1_67.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim67_rep1.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim67_rep1.npy,2500,C-C_chemokine_receptor_type_5_4MBS_A_rep1_67,C-C_chemokine_receptor_type_5_4MBS_A_sim67_rep1.npy,3,train
C-X-C_chemokine_receptor_type_4~3ODU_A,1,101,1.0,Chemokine,multi_state,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10961_trj_101.xtc,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10966_dyn_101.psf,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_101.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim101_rep1.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim101_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_101,C-X-C_chemokine_receptor_type_4_3ODU_A_sim101_rep1.npy,3,train
C-X-C_chemokine_receptor_type_4~3ODU_A,1,102,0.0,Chemokine,single_state,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10973_trj_102.xtc,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10977_dyn_102.psf,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_102.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim102_rep1.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim102_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_102,C-X-C_chemokine_receptor_type_4_3ODU_A_sim102_rep1.npy,3,train
C-X-C_chemokine_receptor_type_4~3ODU_A,1,103,0.0,Chemokine,single_state,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10981_trj_103.xtc,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10987_dyn_103.psf,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_103.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim103_rep1.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim103_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_103,C-X-C_chemokine_receptor_type_4_3ODU_A_sim103_rep1.npy,3,train
C-X-C_chemokine_receptor_type_4~3OE0_A,1,104,1.0,Chemokine,multi_state,C-X-C_chemokine_receptor_type_4~3OE0_A~unknown~10989_trj_104.xtc,C-X-C_chemokine_receptor_type_4~3OE0_A~unknown~10994_dyn_104.psf,C-X-C_chemokine_receptor_type_4_3OE0_A_rep1_104.npy,C-X-C_chemokine_receptor_type_4_3OE0_A_sim104_rep1.npy,C-X-C_chemokine_receptor_type_4_3OE0_A_sim104_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_3OE0_A_rep1_104,C-X-C_chemokine_receptor_type_4_3OE0_A_sim104_rep1.npy,3,train
C-X-C_chemokine_receptor_type_4~4RWS,1,86,1.0,Chemokine,multi_state,C-X-C_chemokine_receptor_type_4~4RWS~unknown~10837_trj_86.xtc,C-X-C_chemokine_receptor_type_4~4RWS~86~10833_dyn_86.psf,C-X-C_chemokine_receptor_type_4_4RWS_rep1_86.npy,C-X-C_chemokine_receptor_type_4_4RWS_sim86_rep1.npy,C-X-C_chemokine_receptor_type_4_4RWS_sim86_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_4RWS_rep1_86,C-X-C_chemokine_receptor_type_4_4RWS_sim86_rep1.npy,3,train
C-X-C_chemokine_receptor_type_4~4RWS,1,89,1.0,Chemokine,multi_state,C-X-C_chemokine_receptor_type_4~4RWS~unknown~10859_trj_89.xtc,C-X-C_chemokine_receptor_type_4~4RWS~unknown~10864_dyn_89.psf,C-X-C_chemokine_receptor_type_4_4RWS_rep1_89.npy,C-X-C_chemokine_receptor_type_4_4RWS_sim89_rep1.npy,C-X-C_chemokine_receptor_type_4_4RWS_sim89_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_4RWS_rep1_89,C-X-C_chemokine_receptor_type_4_4RWS_sim89_rep1.npy,3,train
C5a_anaphylatoxin_chemotactic_receptor_1~6C1R,2,1085,1.0,Chemokine,multi_state,C5a_anaphylatoxin_chemotactic_receptor_1~6C1R~unknown~18352_trj_1085.xtc,C5a_anaphylatoxin_chemotactic_receptor_1~6C1R~1085~18349_dyn_1085.psf,C5a_anaphylatoxin_chemotactic_receptor_1_6C1R_rep2_1085.npy,C5a_anaphylatoxin_chemotactic_receptor_1_6C1R_sim1085_rep2.npy,C5a_anaphylatoxin_chemotactic_receptor_1_6C1R_sim1085_rep2.npy,2500,C5a_anaphylatoxin_chemotactic_receptor_1_6C1R_rep2_1085,C5a_anaphylatoxin_chemotactic_receptor_1_6C1R_sim1085_rep2.npy,3,train
G-protein_coupled_receptor_homolog_US28~4XT1_A,1,170,1.0,Chemokine,multi_state,G-protein_coupled_receptor_homolog_US28~4XT1_A~unknown~11586_trj_170.xtc,G-protein_coupled_receptor_homolog_US28~4XT1_A~unknown~11590_dyn_170.psf,G-protein_coupled_receptor_homolog_US28_4XT1_A_rep1_170.npy,G-protein_coupled_receptor_homolog_US28_4XT1_A_sim170_rep1.npy,G-protein_coupled_receptor_homolog_US28_4XT1_A_sim170_rep1.npy,2500,G-protein_coupled_receptor_homolog_US28_4XT1_A_rep1_170,G-protein_coupled_receptor_homolog_US28_4XT1_A_sim170_rep1.npy,3,train
C-C_chemokine_receptor_type_5~4MBS_A,1,119,1.0,Chemokine,multi_state,C-C_chemokine_receptor_type_5~4MBS_A~unknown~11150_trj_119.xtc,C-C_chemokine_receptor_type_5~4MBS_A~119~11154_dyn_119.psf,C-C_chemokine_receptor_type_5_4MBS_A_rep1_119.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim119_rep1.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim119_rep1.npy,2500,C-C_chemokine_receptor_type_5_4MBS_A_rep1_119,C-C_chemokine_receptor_type_5_4MBS_A_sim119_rep1.npy,3,test
C-X-C_chemokine_receptor_type_4~4RWS_A,1,98,0.0,Chemokine,single_state,C-X-C_chemokine_receptor_type_4~4RWS_A~unknown~10938_trj_98.xtc,C-X-C_chemokine_receptor_type_4~4RWS_A~unknown~10941_dyn_98.psf,C-X-C_chemokine_receptor_type_4_4RWS_A_rep1_98.npy,C-X-C_chemokine_receptor_type_4_4RWS_A_sim98_rep1.npy,C-X-C_chemokine_receptor_type_4_4RWS_A_sim98_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_4RWS_A_rep1_98,C-X-C_chemokine_receptor_type_4_4RWS_A_sim98_rep1.npy,3,test
C-C_chemokine_receptor_type_5~4MBS_A,1,118,0.0,Chemokine,single_state,C-C_chemokine_receptor_type_5~4MBS_A~118~11127_trj_118.xtc,C-C_chemokine_receptor_type_5~4MBS_A~118~11148_dyn_118.psf,C-C_chemokine_receptor_type_5_4MBS_A_rep1_118.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim118_rep1.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim118_rep1.npy,2500,C-C_chemokine_receptor_type_5_4MBS_A_rep1_118,C-C_chemokine_receptor_type_5_4MBS_A_sim118_rep1.npy,4,train
C-C_chemokine_receptor_type_5~4MBS_A,1,119,1.0,Chemokine,multi_state,C-C_chemokine_receptor_type_5~4MBS_A~unknown~11150_trj_119.xtc,C-C_chemokine_receptor_type_5~4MBS_A~119~11154_dyn_119.psf,C-C_chemokine_receptor_type_5_4MBS_A_rep1_119.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim119_rep1.npy,C-C_chemokine_receptor_type_5_4MBS_A_sim119_rep1.npy,2500,C-C_chemokine_receptor_type_5_4MBS_A_rep1_119,C-C_chemokine_receptor_type_5_4MBS_A_sim119_rep1.npy,4,train
C-X-C_chemokine_receptor_type_4~3ODU_A,1,101,1.0,Chemokine,multi_state,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10961_trj_101.xtc,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10966_dyn_101.psf,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_101.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim101_rep1.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim101_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_101,C-X-C_chemokine_receptor_type_4_3ODU_A_sim101_rep1.npy,4,train
C-X-C_chemokine_receptor_type_4~3ODU_A,1,102,0.0,Chemokine,single_state,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10973_trj_102.xtc,C-X-C_chemokine_receptor_type_4~3ODU_A~unknown~10977_dyn_102.psf,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_102.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim102_rep1.npy,C-X-C_chemokine_receptor_type_4_3ODU_A_sim102_rep1.npy,2500,C-X-C_chemokine_receptor_type_4_3ODU_A_rep1_102,C-X-C_chemokine_receptor_type_4_3ODU_A_sim102_rep1.npy,4,train
